text,label_text,label,clean_text
وَمَن يَرْغَبُ عَن مِّلَّةِ إِبْرَٰهِۦمَ إِلَّا مَن سَفِهَ نَفْسَهُۥ ۚ وَلَقَدِ ٱصْطَفَيْنَٰهُ فِي ٱلدُّنْيَا ۖ وَإِنَّهُۥ فِي ٱلْآخِرَةِ لَمِنَ ٱلصَّٰلِحِينَ [SEP] سَفِهَ نَفْسَهُۥ,Medium,1,ومن يرغب عن ملة ابراهۦم الا من سفه نفسهۥ ۚ ولقد اصطفيناه في الدنيا ۖ وانهۥ في الاخرة لمن الصالحين [SEP] سفه نفسهۥ
تَرَىٰ كَثِيرًا مِّنْهُمْ يَتَوَلَّوْنَ ٱلَّذِينَ كَفَرُوا۟ ۚ لَبِئْسَ مَا قَدَّمَتْ لَهُمْ أَنفُسُهُمْ أَن سَخِطَ ٱللَّهُ عَلَيْهِمْ وَفِى ٱلْعَذَابِ هُمْ خَٰلِدُونَ [SEP] لَبِئْسَ مَا قَدَّمَتْ لَهُمْ أَنفُسُهُمْ,Medium,1,ترا كثيرا منهم يتولون الذين كفروا۟ ۚ لبئس ما قدمت لهم انفسهم ان سخط الله عليهم وفا العذاب هم خالدون [SEP] لبئس ما قدمت لهم انفسهم
ثُمَّ كُلِى مِن كُلِّ ٱلثَّمَرَٰتِ فَٱسْلُكِى سُبُلَ رَبِّكِ ذُلُلًا ۚ يَخْرُجُ مِن بُطُونِهَا شَرَابٌ مُّخْتَلِفٌ أَلْوَٰنُهُۥ فِيهِ شِفَآءٌ لِّلنَّاسِ ۗ إِنَّ فِى ذَٰلِكَ لَءَايَةً لِّقَوْمٍ يَتَفَكَّرُونَ [SEP] فَٱسْلُكِى سُبُلَ رَبِّكِ ذُلُلًا,Medium,1,ثم كلا من كل الثمرات فاسلكا سبل ربك ذللا ۚ يخرج من بطونها شراب مختلف الوانهۥ فيه شفآء للناس ۗ ان فا ذالك لءاية لقوم يتفكرون [SEP] فاسلكا سبل ربك ذللا
صِبْغَةَ ٱللَّهِ ۖ وَمَنْ أَحْسَنُ مِنَ ٱللَّهِ صِبْغَةً ۖ وَنَحْنُ لَهُۥ عَٰبِدُونَ [SEP] صِبْغَةَ ٱللَّهِ,Medium,1,صبغة الله ۖ ومن احسن من الله صبغة ۖ ونحن لهۥ عابدون [SEP] صبغة الله
ذُقْ إِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْكَرِيمُ [SEP] إِنَّكَ أَنتَ ٱلْعَزِيزُ ٱلْكَرِيمُ,Medium,1,ذق انك انت العزيز الكريم [SEP] انك انت العزيز الكريم
وَعَلَى ٱلثَّلَٰثَةِ ٱلَّذِينَ خُلِّفُوا۟ حَتَّىٰٓ إِذَا ضَاقَتْ عَلَيْهِمُ ٱلْأَرْضُ بِمَا رَحُبَتْ وَضَاقَتْ عَلَيْهِمْ أَنفُسُهُمْ وَظَنُّوٓا۟ أَن لَّا مَلْجَأَ مِنَ ٱللَّهِ إِلَّآ إِلَيْهِ [SEP] ضَاقَتْ عَلَيْهِمُ ٱلْأَرْضُ بِمَا رَحُبَتْ,High,2,وعلا الثلاثة الذين خلفوا۟ حتآ اذا ضاقت عليهم الارض بما رحبت وضاقت عليهم انفسهم وظنوٓا۟ ان لا ملجا من الله الآ اليه [SEP] ضاقت عليهم الارض بما رحبت
قَالَ رَبِّ إِنِّي وَهَنَ الْعَظْمُ مِنِّي وَاشْتَعَلَ الرَّأْسُ شَيْبًا وَلَمْ أَكُن بِدُعَائِكَ رَبِّ شَقِيًّا [SEP] وَاشْتَعَلَ الرَّأْسُ شَيْبًا,Medium,1,قال رب اني وهن العظم مني واشتعل الراس شيبا ولم اكن بدعائك رب شقيا [SEP] واشتعل الراس شيبا
فَلَمَّا نَسُوا۟ مَا ذُكِّرُوا۟ بِهِۦ فَتَحْنَا عَلَيْهِمْ أَبْوَٰبَ كُلِّ شَىْءٍ حَتَّىٰٓ إِذَا فَرِحُوا۟ بِمَآ أُوتُوٓا۟ أَخَذْنَٰهُم بَغْتَةً فَإِذَا هُم مُّبْلِسُونَ [SEP] فَتَحْنَا عَلَيْهِمْ أَبْوَٰبَ كُلِّ شَىْءٍ,High,2,فلما نسوا۟ ما ذكروا۟ بهۦ فتحنا عليهم ابواب كل شاء حتآ اذا فرحوا۟ بمآ اوتوٓا۟ اخذناهم بغتة فاذا هم مبلسون [SEP] فتحنا عليهم ابواب كل شاء
وَإِذْ نَتَقْنَا ٱلْجَبَلَ فَوْقَهُمْ كَأَنَّهُۥ ظُلَّةٌ وَظَنُّوٓا۟ أَنَّهُۥ وَاقِعٌۢ بِهِمْ خُذُوا۟ مَآ ءَاتَيْنَٰكُم بِقُوَّةٍ وَٱذْكُرُوا۟ مَا فِيهِ لَعَلَّكُمْ تَتَّقُونَ [SEP] نَتَقْنَا ٱلْجَبَلَ,Medium,1,واذ نتقنا الجبل فوقهم كانهۥ ظلة وظنوٓا۟ انهۥ واقعۢ بهم خذوا۟ مآ ءاتيناكم بقوة واذكروا۟ ما فيه لعلكم تتقون [SEP] نتقنا الجبل
لِيَقْطَعَ طَرَفًا مِّنَ ٱلَّذِينَ كَفَرُوٓا۟ أَوْ يَكْبِتَهُمْ فَيَنقَلِبُوا۟ خَآئِبِينَ [SEP] لِيَقْطَعَ طَرَفًا,Medium,1,ليقطع طرفا من الذين كفروٓا۟ او يكبتهم فينقلبوا۟ خآئبين [SEP] ليقطع طرفا
وَمَا تَنقِمُ مِنَّآ إِلَّآ أَنْ ءَامَنَّا بِـَٔايَٰتِ رَبِّنَا لَمَّا جَآءَتْنَا ۚ رَبَّنَآ أَفْرِغْ عَلَيْنَا صَبْرًا وَتَوَفَّنَا مُسْلِمِينَ [SEP] أَفْرِغْ عَلَيْنَا صَبْرًا,Medium,1,وما تنقم منآ الآ ان ءامنا بـٔايات ربنا لما جآءتنا ۚ ربنآ افرغ علينا صبرا وتوفنا مسلمين [SEP] افرغ علينا صبرا
فَوَقَعَ ٱلْحَقُّ وَبَطَلَ مَا كَانُوا۟ يَعْمَلُونَ [SEP] فَوَقَعَ ٱلْحَقُّ,Medium,1,فوقع الحق وبطل ما كانوا۟ يعملون [SEP] فوقع الحق
فَإِن لَّمْ تَفْعَلُوا۟ فَأْذَنُوا۟ بِحَرْبٍ مِّنَ ٱللَّهِ وَرَسُولِهِۦ ۖ وَإِن تُبْتُمْ فَلَكُمْ رُءُوسُ أَمْوَٰلِكُمْ لَا تَظْلِمُونَ وَلَا تُظْلَمُونَ [SEP] فَأْذَنُوا۟ بِحَرْبٍ مِّنَ ٱللَّهِ وَرَسُولِهِۦ,Medium,1,فان لم تفعلوا۟ فاذنوا۟ بحرب من الله ورسولهۦ ۖ وان تبتم فلكم رءوس اموالكم لا تظلمون ولا تظلمون [SEP] فاذنوا۟ بحرب من الله ورسولهۦ
إِنَّ فِى ذَٰلِكَ لَذِكْرَىٰ لِمَن كَانَ لَهُۥ قَلْبٌ أَوْ أَلْقَى ٱلسَّمْعَ وَهُوَ شَهِيدٌ [SEP] لِمَن كَانَ لَهُۥ قَلْبٌ,Medium,1,ان فا ذالك لذكرا لمن كان لهۥ قلب او القا السمع وهو شهيد [SEP] لمن كان لهۥ قلب
هَلْ يَنظُرُونَ إِلَّا ٱلسَّاعَةَ أَن تَأْتِيَهُم بَغْتَةً وَهُمْ لَا يَشْعُرُونَ [SEP] أَن تَأْتِيَهُم بَغْتَةً وَهُمْ لَا يَشْعُرُونَ,Medium,1,هل ينظرون الا الساعة ان تاتيهم بغتة وهم لا يشعرون [SEP] ان تاتيهم بغتة وهم لا يشعرون
وَإِذَا ٱلْجِبَالُ نُسِفَتْ [SEP] وَإِذَا الْجِبَالُ نُسِفَتْ,Medium,1,واذا الجبال نسفت [SEP] واذا الجبال نسفت
وَمَا لَنَآ أَلَّا نَتَوَكَّلَ عَلَى ٱللَّهِ وَقَدْ هَدَىٰنَا سُبُلَنَا ۚ وَلَنَصْبِرَنَّ عَلَىٰ مَآ ءَاذَيْتُمُونَا ۚ وَعَلَى ٱللَّهِ فَلْيَتَوَكَّلِ ٱلْمُتَوَكِّلُونَ [SEP] وَقَدْ هَدَىٰنَا سُبُلَنَا,Medium,1,وما لنآ الا نتوكل علا الله وقد هدانا سبلنا ۚ ولنصبرن علا مآ ءاذيتمونا ۚ وعلا الله فليتوكل المتوكلون [SEP] وقد هدانا سبلنا
وَإِذَا لَقُوا۟ ٱلَّذِينَ ءَامَنُوا۟ قَالُوٓا۟ ءَامَنَّا وَإِذَا خَلَا بَعْضُهُمْ إِلَىٰ بَعْضٍ قَالُوٓا۟ أَتُحَدِّثُونَهُم بِمَا فَتَحَ ٱللَّهُ عَلَيْكُمْ لِيُحَآجُّوكُم بِهِۦ عِندَ رَبِّكُمْ ۚ أَفَلَا تَعْقِلُونَ [SEP] بِمَا فَتَحَ ٱللَّهُ عَلَيْكُمْ,Medium,1,واذا لقوا۟ الذين ءامنوا۟ قالوٓا۟ ءامنا واذا خلا بعضهم الا بعض قالوٓا۟ اتحدثونهم بما فتح الله عليكم ليحآجوكم بهۦ عند ربكم ۚ افلا تعقلون [SEP] بما فتح الله عليكم
وَهُوَ الَّذِي خَلَقَ اللَّيْلَ وَالنَّهَارَ وَالشَّمْسَ وَالْقَمَرَ ۖ كُلٌّ فِي فَلَكٍ يَسْبَحُونَ [SEP] كُلٌّ فِي فَلَكٍ يَسْبَحُونَ,Medium,1,وهو الذي خلق الليل والنهار والشمس والقمر ۖ كل في فلك يسبحون [SEP] كل في فلك يسبحون
قَالَ هَٰذَا صِرَٰطٌ عَلَىَّ مُسْتَقِيمٌ [SEP] هَٰذَا صِرَٰطٌ عَلَىَّ مُسْتَقِيمٌ,Medium,1,قال هاذا صراط علا مستقيم [SEP] هاذا صراط علا مستقيم
فَلَمَّا تَجَلَّىٰ رَبُّهُۥ لِلْجَبَلِ جَعَلَهُۥ دَكًّا [SEP] فَلَمَّا تَجَلَّىٰ رَبُّهُۥ لِلْجَبَلِ جَعَلَهُۥ دَكًّا,Medium,1,فلما تجلا ربهۥ للجبل جعلهۥ دكا [SEP] فلما تجلا ربهۥ للجبل جعلهۥ دكا
...وَلِيَرْبِطَ عَلَىٰ قُلُوبِكُمْ وَيُثَبِّتَ بِهِ ٱلْأَقْدَامَ [SEP] ...وَلِيَرْبِطَ عَلَىٰ قُلُوبِكُمْ,Medium,1,...وليربط علا قلوبكم ويثبت به الاقدام [SEP] ...وليربط علا قلوبكم
إِنَّ ٱلَّذِينَ كَفَرُوا۟ وَصَدُّوا۟ عَن سَبِيلِ ٱللَّهِ قَدْ ضَلُّوا۟ ضَلَٰلًۢا بَعِيدًا [SEP] قَدْ ضَلُّوا۟ ضَلَٰلًۢا بَعِيدًا,Low,0,ان الذين كفروا۟ وصدوا۟ عن سبيل الله قد ضلوا۟ ضلالۢا بعيدا [SEP] قد ضلوا۟ ضلالۢا بعيدا
فَٱصْدَعْ بِمَا تُؤْمَرُ وَأَعْرِضْ عَنِ ٱلْمُشْرِكِينَ [SEP] فَٱصْدَعْ بِمَا تُؤْمَرُ,Medium,1,فاصدع بما تؤمر واعرض عن المشركين [SEP] فاصدع بما تؤمر
قُلْنَا يَا نَارُ كُونِي بَرْدًا وَسَلَامًا عَلَىٰ إِبْرَاهِيمَ [SEP] يَا نَارُ كُونِي,Medium,1,قلنا يا نار كوني بردا وسلاما علا ابراهيم [SEP] يا نار كوني
وَٱلَّذِينَ كَذَّبُوا۟ بِـَٔايَٰتِنَا صُمٌّ وَبُكْمٌ فِى ٱلظُّلُمَٰتِ ۗ مَن يَشَإِ ٱللَّهُ يُضْلِلْهُ وَمَن يَشَأْ يَجْعَلْهُ عَلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ [SEP] صُمٌّ وَبُكْمٌ فِى ٱلظُّلُمَٰتِ,Low,0,والذين كذبوا۟ بـٔاياتنا صم وبكم فا الظلمات ۗ من يشا الله يضلله ومن يشا يجعله علا صراط مستقيم [SEP] صم وبكم فا الظلمات
وَإِذَا الْوُحُوشُ حُشِرَتْ [SEP] حُشِرَتْ,Medium,1,واذا الوحوش حشرت [SEP] حشرت
هُوَ ٱلَّذِى يُسَيِّرُكُمْ فِى ٱلْبَرِّ وَٱلْبَحْرِ ۖ حَتَّىٰٓ إِذَا كُنتُمْ فِى ٱلْفُلْكِ وَجَرَيْنَ بِهِم بِرِيحٍ طَيِّبَةٍ وَفَرِحُوا۟ بِهَا جَآءَتْهَا رِيحٌ عَاصِفٌ وَجَآءَهُمُ ٱلْمَوْجُ مِن كُلِّ مَكَانٍ وَظَنُّوٓا۟ أَنَّهُمْ أُحِيطَ بِهِمْ ۙ دَعَوُا۟ ٱللَّهَ مُخْلِصِينَ لَهُ ٱلدِّينَ لَئِنْ أَنجَيْتَنَا مِنْ هَٰذِهِۦ لَنَكُونَنَّ مِنَ ٱلشَّٰكِرِينَ [SEP] وَظَنُّوٓا۟ أَنَّهُمْ أُحِيطَ بِهِمْ,High,2,هو الذا يسيركم فا البر والبحر ۖ حتآ اذا كنتم فا الفلك وجرين بهم بريح طيبة وفرحوا۟ بها جآءتها ريح عاصف وجآءهم الموج من كل مكان وظنوٓا۟ انهم احيط بهم ۙ دعوا۟ الله مخلصين له الدين لئن انجيتنا من هاذهۦ لنكونن من الشاكرين [SEP] وظنوٓا۟ انهم احيط بهم
وَمَا يَسْتَوِي الْأَعْمَىٰ وَالْبَصِيرُ [SEP] وَمَا يَسْتَوِي الْأَعْمَىٰ وَالْبَصِيرُ,Medium,1,وما يستوي الاعما والبصير [SEP] وما يستوي الاعما والبصير
إِنَّمَا تَعْبُدُونَ مِن دُونِ اللَّهِ أَوْثَانًا وَتَخْلُقُونَ إِفْكًا ۚ إِنَّ الَّذِينَ تَعْبُدُونَ مِن دُونِ اللَّهِ لَا يَمْلِكُونَ لَكُمْ رِزْقًا فَابْتَغُوا عِندَ اللَّهِ الرِّزْقَ وَاعْبُدُوهُ وَاشْكُرُوا لَهُ ۖ إِلَيْهِ تُرْجَعُونَ [SEP] وَتَخْلُقُونَ إِفْكًا,Medium,1,انما تعبدون من دون الله اوثانا وتخلقون افكا ۚ ان الذين تعبدون من دون الله لا يملكون لكم رزقا فابتغوا عند الله الرزق واعبدوه واشكروا له ۖ اليه ترجعون [SEP] وتخلقون افكا
سَلْ بَنِىٓ إِسْرَٰٓءِيلَ كَمْ ءَاتَيْنَٰهُم مِّنْ ءَايَةٍۭ بَيِّنَةٍ ۗ وَمَن يُبَدِّلْ نِعْمَةَ ٱللَّهِ مِنۢ بَعْدِ مَا جَآءَتْهُ فَإِنَّ ٱللَّهَ شَدِيدُ ٱلْعِقَابِ [SEP] وَمَن يُبَدِّلْ نِعْمَةَ ٱللَّهِ مِنۢ بَعْدِ مَا جَآءَتْهُ,Medium,1,سل بنآ اسرآءيل كم ءاتيناهم من ءايةۭ بينة ۗ ومن يبدل نعمة الله منۢ بعد ما جآءته فان الله شديد العقاب [SEP] ومن يبدل نعمة الله منۢ بعد ما جآءته
وَجَعَلَ الْقَمَرَ فِيهِنَّ نُورًا وَجَعَلَ الشَّمْسَ سِرَاجًا [SEP] وَجَعَلَ الشَّمْسَ سِرَاجًا,Medium,1,وجعل القمر فيهن نورا وجعل الشمس سراجا [SEP] وجعل الشمس سراجا
مُّذَبْذَبِينَ بَيْنَ ذَٰلِكَ لَآ إِلَىٰ هَٰٓؤُلَآءِ وَلَآ إِلَىٰ هَٰٓؤُلَآءِ ۚ وَمَن يُضْلِلِ ٱللَّهُ فَلَن تَجِدَ لَهُۥ سَبِيلًا [SEP] مُّذَبْذَبِينَ بَيْنَ ذَٰلِكَ,High,2,مذبذبين بين ذالك لآ الا هآؤلآء ولآ الا هآؤلآء ۚ ومن يضلل الله فلن تجد لهۥ سبيلا [SEP] مذبذبين بين ذالك
قُلْ أَرَءَيْتُمْ إِنْ أَخَذَ ٱللَّهُ سَمْعَكُمْ وَأَبْصَٰرَكُمْ وَخَتَمَ عَلَىٰ قُلُوبِكُم مَّنْ إِلَٰهٌ غَيْرُ ٱللَّهِ يَأْتِيكُم بِهِ ۗ ٱنظُرْ كَيْفَ نُصَرِّفُ ٱلْءَايَٰتِ ثُمَّ هُمْ يَصْدِفُونَ [SEP] وَخَتَمَ عَلَىٰ قُلُوبِكُم,Medium,1,قل ارءيتم ان اخذ الله سمعكم وابصاركم وختم علا قلوبكم من الاه غير الله ياتيكم به ۗ انظر كيف نصرف الءايات ثم هم يصدفون [SEP] وختم علا قلوبكم
هُوَ ٱلَّذِى يُنَزِّلُ عَلَىٰ عَبْدِهِۦٓ ءَايَٰتٍۭ بَيِّنَٰتٍۢ لِّيُخْرِجَكُم مِّنَ ٱلظُّلُمَٰتِ إِلَى ٱلنُّورِ ۚ وَإِنَّ ٱللَّهَ بِكُمْ لَرَءُوفٌۭ رَحِيمٌۭ [SEP] لِيُخْرِجَكُمْ مِنَ الظُّلُمَاتِ إِلَى النُّورِ,Medium,1,هو الذا ينزل علا عبدهۦٓ ءاياتۭ بيناتۢ ليخرجكم من الظلمات الا النور ۚ وان الله بكم لرءوفۭ رحيمۭ [SEP] ليخرجكم من الظلمات الا النور
وَاللَّهُ أَنبَتَكُم مِّنَ الْأَرْضِ نَبَاتًا [SEP] وَاللَّهُ أَنبَتَكُم مِّنَ الْأَرْضِ نَبَاتًا,Medium,1,والله انبتكم من الارض نباتا [SEP] والله انبتكم من الارض نباتا
